	CHR	START	END	X0	X1	MeanDecreaseAccuracy	MeanDecreaseGini	Symbol	V1	V2	V3	V4	V5	V6	V7
cg07035659	chr4	4859825	4860126	7.45495738483116e-06	6.54858510429718e-06	6.57979407979408e-06	0.00613032261132205	MSX1	chr4	4859975	4859976	cg07035659	MSX1	Island	II
cg04413320	chr13	58208779	58209080	0.000173737373737374	3.74859608012119e-06	1.77814967679602e-05	0.00612325936435161	PCDH17	chr13	58208929	58208930	cg04413320	PCDH17	Island	II
cg04389897	chr6	10398451	10398752	6.87645687645688e-05	-2.54807692307692e-06	3.44972090450408e-06	0.00612247619047619	TFAP2A	chr6	10398601	10398602	cg04389897	TFAP2A	Island	II
cg27595860	chr8	145557486	145557787	0.000277241379310345	-4.16769581244174e-06	1.62555298542962e-05	0.00609673009694361	SCRT1	chr8	145557636	145557637	cg27595860	SCRT1	Island	I
cg14688579	chr2	223168303	223168604	0.000328441558441558	-5.62583757705709e-06	2.12381008393477e-05	0.00609638344130606	CCDC140	chr2	223168453	223168454	cg14688579	CCDC140	N_Shore	I
cg00196414	chr2	176947614	176947915	-3.44423076923077e-05	1.05079545215729e-08	-2.88887835413885e-06	0.00609237421842887	EVX2	chr2	176947764	176947765	cg00196414	EVX2	Island	II
cg05987823	chr12	54428442	54428743	-2.35294117647059e-05	-1.33405965470089e-06	-3.74269897380682e-06	0.00608299478637709	HOXC4	chr12	54428592	54428593	cg05987823	HOXC4	Island	I
cg25444386	chr4	55990794	55991095	0.00016325	-1.94347054495087e-06	1.30427787411287e-05	0.00607827575474634	KDR	chr4	55990944	55990945	cg25444386	KDR	N_Shore	I
cg04961235	chr7	4901478	4901779	4.72351760627623e-05	8.25676993633262e-06	1.12051875385239e-05	0.00607275825847314	PAPOLB	chr7	4901628	4901629	cg04961235	PAPOLB	Island	I
cg03355526	chr5	178368265	178368566	0.000450096788639614	-6.17283950617284e-07	3.6180189333907e-05	0.00606969261472417	ZNF454	chr5	178368415	178368416	cg03355526	ZNF454	Island	II
cg22600043	chr8	109095841	109096142	3.11904761904762e-05	6.28930817610063e-07	3.46185425359004e-06	0.00605892330176218	RSPO2	chr8	109095991	109095992	cg22600043	RSPO2	S_Shore	I
cg10617784	chr2	71134436	71134737	0.000164285714285714	2.10606838991001e-06	1.52508088933123e-05	0.00605053874350166	VAX2	chr2	71134586	71134587	cg10617784	VAX2	Island	II
cg16606320	chr4	56685822	56686123	0.000181693121693122	-1.27066084448523e-06	1.49604849821699e-05	0.00603652576591554	LOC644145	chr4	56685972	56685973	cg16606320	LOC644145	CpG_Ocean	II
cg23820828	chr8	99959452	99959753	0.000153846153846154	-6.57894736842105e-07	1.15274436464315e-05	0.00601478458049887	OSR2	chr8	99959602	99959603	cg23820828	OSR2	N_Shore	II
cg07440398	chr14	99712816	99713117	0	-6.17283950617284e-07	-5.78034682080925e-07	0.00601317482326734	BCL11B	chr14	99712966	99712967	cg07440398	BCL11B	Island	II
cg14673618	chr2	45170172	45170473	0.0001656487994179	-3.23680994633654e-06	1.18230840833818e-05	0.00600956862745098	SIX3	chr2	45170322	45170323	cg14673618	SIX3	Island	I
cg03099208	chr7	8474394	8474695	0.000143783068783069	-1.92307692307692e-06	1.26570460375703e-05	0.00598936095972048	NXPH1	chr7	8474544	8474545	cg03099208	NXPH1	Island	II
cg27218796	chr4	174447978	174448279	0.000141935483870968	-6.40822784810126e-07	1.21070876665414e-05	0.00598333333333333	HAND2	chr4	174448128	174448129	cg27218796	HAND2	N_Shore	I
cg20969194	chr2	223163025	223163326	0.000103030303030303	-6.43086816720257e-07	9.30232558139535e-06	0.00594175166888191	PAX3	chr2	223163175	223163176	cg20969194	PAX3	Island	II
cg07391831	chr17	6797440	6797741	2.64976958525346e-05	-6.04085180356367e-07	1.821480471888e-06	0.00593620346320346	ALOX12P2	chr17	6797590	6797591	cg07391831	ALOX12P2	Island	II
cg07448060	chr7	79083603	79083904	2.30769230769231e-05	3.41982644380797e-08	1.8681906094484e-06	0.00588142551892552	MAGI2	chr7	79083753	79083754	cg07448060	MAGI2	Island	I
cg21042248	chr19	59092462	59092763	0.000229346092503987	-1.86244283568992e-06	1.51426471747987e-05	0.005877080376668	MGC2752	chr19	59092612	59092613	cg21042248	MGC2752	N_Shore	II
cg26298409	chr10	28030597	28030898	6.18330131122122e-05	6.73400673400673e-07	5.62920893481326e-06	0.00587348301512	MKX	chr10	28030747	28030748	cg26298409	MKX	Island	II
cg19897071	chr5	35991232	35991533	0.000100892857142857	-6.21064060803474e-07	7.76658874303183e-06	0.00586966972835646	UGT3A1	chr5	35991382	35991383	cg19897071	UGT3A1	CpG_Ocean	I
cg08271804	chr19	22816746	22817047	0.000105400718444197	-2.50786163522013e-06	5.73353952092329e-06	0.00586188744588745	ZNF492	chr19	22816896	22816897	cg08271804	ZNF492	N_Shore	II
cg12065138	chr1	4771051	4771352	0.000102128658359896	-6.92640692640693e-08	7.88359765772587e-06	0.00586168780800746	AJAP1	chr1	4771201	4771202	cg12065138	AJAP1	N_Shore	II
cg08109815	chr6	142409681	142409982	2.29437229437229e-06	-1.98675496688742e-06	-1.79511808401749e-06	0.00585860370729096	NMBR	chr6	142409831	142409832	cg08109815	NMBR	Island	II
cg22374057	chr18	11148532	11148833	0.000346371873740295	-2.58882509763935e-06	2.55195705422308e-05	0.00584808084447382	FAM38B	chr18	11148682	11148683	cg22374057	FAM38B	Island	I
cg00235367	chr3	147110172	147110473	-1.04444444444444e-05	-1.86567687432564e-06	-2.84214207636845e-06	0.00583654666568912	ZIC4	chr3	147110322	147110323	cg00235367	ZIC4	Island	II
cg04415798	chr14	37128436	37128737	9.07161803713528e-05	-2.6978813372682e-06	4.71819333129963e-06	0.00583572261072261	PAX9	chr14	37128586	37128587	cg04415798	PAX9	S_Shore	I
cg13492692	chr9	126777523	126777824	0.000101139601139601	1.03622139531475e-05	1.66812213814629e-05	0.00582607395706293	LHX2	chr9	126777673	126777674	cg13492692	LHX2	Island	I
cg26700716	chr2	183730790	183731091	0.000165196078431373	-1.30933247615986e-06	1.14668812013945e-05	0.00582451812646708	FRZB	chr2	183730940	183730941	cg26700716	FRZB	Island	I
cg07850418	chr3	147110228	147110529	6.66666666666667e-05	-2.68456375838926e-06	2.48447204968944e-06	0.00582131712259372	ZIC4	chr3	147110378	147110379	cg07850418	ZIC4	Island	II
cg07416656	chr10	102894291	102894592	0.000139666666666667	-6.38977635782748e-07	9.37420525253895e-06	0.00581183574879227	TLX1	chr10	102894441	102894442	cg07416656	TLX1	Island	I
cg20090283	chr17	36718399	36718700	0.000163636363636364	-2.54992319508449e-06	8.31556688740569e-06	0.00581110221035455	SRCIN1	chr17	36718549	36718550	cg20090283	SRCIN1	Island	I
cg16178603	chr2	66666951	66667252	-6.61375661375661e-06	-5.35701621210432e-07	-1.12999221678035e-06	0.00579460317460318	MEIS1	chr2	66667101	66667102	cg16178603	MEIS1	CpG_Ocean	I
cg13321077	chr2	220196605	220196906	0.00027279106981546	7.86829315802546e-07	2.45642893736632e-05	0.00579194882058965	RESP18	chr2	220196755	220196756	cg13321077	RESP18	Island	I
cg18911395	chr12	113906972	113907273	0.000104229150933218	-3.19365655319012e-06	6.47850162592745e-06	0.00578850427350427	LHX5	chr12	113907122	113907123	cg18911395	LHX5	N_Shore	I
cg03365733	chr6	100055512	100055813	0.000239130434782609	-6.43086816720257e-07	1.49266128094529e-05	0.00578728441474055	PRDM13	chr6	100055662	100055663	cg03365733	PRDM13	Island	I
cg03733760	chr11	69517691	69517992	1e-04	-1.26182965299685e-06	5.86510263929619e-06	0.0057751163068114	FGF19	chr11	69517841	69517842	cg03733760	FGF19	Island	II
cg10390058	chr18	74962644	74962945	0.000126082251082251	-1.96078431372549e-06	9.56296362498883e-06	0.00576558054239634	GALR1	chr18	74962794	74962795	cg10390058	GALR1	Island	II
cg05886546	chr17	40936348	40936649	-1.83273538056147e-05	-6.26383263039217e-09	-1.19212925140696e-06	0.00576170666064729	WNK4	chr17	40936498	40936499	cg05886546	WNK4	Island	I
cg00154357	chr3	147111130	147111431	9.33333333333333e-05	-2.63626492942454e-06	6.06060606060606e-06	0.00573834586466165	ZIC4	chr3	147111280	147111281	cg00154357	ZIC4	Island	I
cg13570972	chr11	31839482	31839783	0.000188420634920635	-6.17283950617284e-07	1.47265022424437e-05	0.00573344608530649	PAX6	chr11	31839632	31839633	cg13570972	PAX6	Island	I
cg14386728	chr7	121941346	121941647	1.6695652173913e-05	2.03001949672214e-05	1.98430341070929e-05	0.0057232428535078	FEZF1	chr7	121941496	121941497	cg14386728	FEZF1	S_Shore	II
cg26998537	chr14	57277216	57277517	0.000134358974358974	-2.58404527300631e-06	9.11789106289384e-06	0.00571968659285329	OTX2	chr14	57277366	57277367	cg26998537	OTX2	N_Shore	II
cg26248075	chr6	100895331	100895632	0.000115789473684211	1.25786163522013e-06	7.71513353115727e-06	0.00571925471784958	SIM1	chr6	100895481	100895482	cg26248075	SIM1	N_Shore	II
cg18026588	chr15	27017887	27018188	0.000142962962962963	3.69975169548466e-06	1.55839255263186e-05	0.00570925238744273	GABRB3	chr15	27018037	27018038	cg18026588	GABRB3	Island	II
cg08813062	chr2	175199426	175199727	0.00014375	-2.58064516129032e-06	1.11111111111111e-05	0.00570452650387135	SP9	chr2	175199576	175199577	cg08813062	SP9	Island	I
cg02878244	chr11	20181761	20182062	0.000372364672364672	-3.89152012739321e-06	2.55170238829442e-05	0.0057041916843128	DBX1	chr11	20181911	20181912	cg02878244	DBX1	Island	I
cg08005774	chr1	18433956	18434257	8.66666666666667e-05	-9.13023629921088e-08	7.97732626885341e-06	0.00569188184364655	IGSF21	chr1	18434106	18434107	cg08005774	IGSF21	Island	I
cg13560452	chr6	137813434	137813735	0.000168435013262599	-2.0503300330033e-06	1.14622719001671e-05	0.0056893270049342	OLIG3	chr6	137813584	137813585	cg13560452	OLIG3	N_Shore	II
cg07779444	chr10	134902128	134902429	0.000190740740740741	0	1.75033143736903e-05	0.00567718917495145	GPR123	chr10	134902278	134902279	cg07779444	GPR123	Island	II
cg08044097	chr8	55370863	55371164	0.000272527472527473	-1.21031237411653e-06	1.95539906103286e-05	0.00567714331328828	SOX17	chr8	55371013	55371014	cg08044097	SOX17	Island	II
cg08297751	chr4	174448555	174448856	9.56006139829669e-05	-1.27388535031847e-06	4.15975237095848e-06	0.00567443785188721	HAND2	chr4	174448705	174448706	cg08297751	HAND2	Island	I
cg11736940	chr1	155264876	155265177	0.000308624798711755	-1.91703516101444e-06	2.06464712078953e-05	0.00567228855869537	PKLR	chr1	155265026	155265027	cg11736940	PKLR	Island	II
cg17782974	chr10	104406840	104407141	0.000225926854754441	-3.75427947425961e-06	1.46491931449971e-05	0.00566188621505077	TRIM8	chr10	104406990	104406991	cg17782974	TRIM8	S_Shelf	II
cg00853940	chr2	234847533	234847834	8e-06	3.24767588194699e-08	5.98802395209581e-07	0.00565633077574533	TRPM8	chr2	234847683	234847684	cg00853940	TRPM8	Island	II
cg05678749	chr15	27216669	27216970	7.64705882352941e-05	-2.29741019214703e-08	8.13832250320639e-06	0.00565395863395863	GABRG3	chr15	27216819	27216820	cg05678749	GABRG3	Island	I
cg13982529	chr5	87974248	87974549	0.000161333333333333	-1.43509590987516e-06	1.3421898435826e-05	0.00563373424064989	LOC645323	chr5	87974398	87974399	cg13982529	LOC645323	N_Shore	I
cg08260959	chr6	26240770	26241071	0.000111030303030303	-4.80879800957578e-08	1.08237430801739e-05	0.00563135836765974	HIST1H4F	chr6	26240920	26240921	cg08260959	HIST1H4F	Island	II
cg10823473	chr15	76630364	76630665	1.93548387096774e-05	-1.34228187919463e-06	6.0790273556231e-07	0.00557114666748088	ISL2	chr15	76630514	76630515	cg10823473	ISL2	Island	I
cg04095339	chr5	1879767	1880068	-2.3091541601978e-05	-5.09744511542018e-08	-1.78928417184512e-06	0.00555062336427651	IRX4	chr5	1879917	1879918	cg04095339	IRX4	Island	II
cg08100944	chr7	128578396	128578697	0.000137931034482759	6.51465798045603e-07	1.29304743339831e-05	0.00554435869565217	IRF5	chr7	128578546	128578547	cg08100944	IRF5	Island	II
cg00446413	chr7	153749056	153749357	0	6.71140939597315e-07	6.0790273556231e-07	0.0055328664799253	DPP6	chr7	153749206	153749207	cg00446413	DPP6	Island	II
cg16620526	chr5	115297929	115298230	0.000348844525105868	6.79007135597452e-07	2.84389832712596e-05	0.0055085926225912	LVRN	chr5	115298079	115298080	cg16620526	LVRN	Island	I
cg02017282	chr17	44896773	44897074	0.00017536231884058	-6.2111801242236e-07	1.16557677079142e-05	0.00548603783313461	WNT3	chr17	44896923	44896924	cg02017282	WNT3	Island	II
cg03053579	chr10	102987333	102987634	2.80970625798212e-05	6.27998132162703e-05	5.99889061669003e-05	0.00548532801135505	LBX1	chr10	102987483	102987484	cg03053579	LBX1	Island	II
cg25033990	chr17	32483864	32484165	0.00015	-2.0066889632107e-06	1.26888217522659e-05	0.00548310502283105	ACCN1	chr17	32484014	32484015	cg25033990	ACCN1	Island	II
cg03958979	chr6	108486237	108486538	0.000217333333333333	-3.14344685242518e-06	1.48693834900731e-05	0.00548224542243612	NR2E1	chr6	108486387	108486388	cg03958979	NR2E1	Island	II
cg10012059	chr19	4326956	4327257	3.7037037037037e-05	0	2.90697674418605e-06	0.0054563113082327	STAP2	chr19	4327106	4327107	cg10012059	STAP2	Island	I
cg22699074	chr1	6304122	6304423	0	0	0	0.00545356897969538	HES3	chr1	6304272	6304273	cg22699074	HES3	N_Shore	I
cg06165395	chr1	37500640	37500941	0.000247493366848206	-1.33370380661295e-06	2.18898466048333e-05	0.00544469696969697	GRIK3	chr1	37500790	37500791	cg06165395	GRIK3	S_Shore	II
cg00551679	chr16	86547380	86547681	0.000124137931034483	-1.95235083280624e-06	8.95876699588113e-06	0.00543682274247492	FOXF1	chr16	86547530	86547531	cg00551679	FOXF1	N_Shore	II
cg05262829	chr1	226921426	226921727	1e-04	-1.88682988770287e-06	5.32445643013652e-06	0.00543521288837745	ITPKB	chr1	226921576	226921577	cg05262829	ITPKB	N_Shelf	II
cg03363743	chr17	28562324	28562625	0.000443393541324576	-5.68466970764736e-06	2.57071641721717e-05	0.00542864590617268	SLC6A4	chr17	28562474	28562475	cg03363743	SLC6A4	Island	II
cg06386307	chr6	100895061	100895362	8.62068965517241e-05	6.66666666666667e-07	8.51063829787234e-06	0.00542803701920505	SIM1	chr6	100895211	100895212	cg06386307	SIM1	Island	II
cg03816707	chr20	43726394	43726695	8.27586206896552e-05	-6.25e-07	6.99126777305354e-06	0.0054270890529688	KCNS1	chr20	43726544	43726545	cg03816707	KCNS1	Island	I
cg15748507	chr10	120354477	120354778	0.00042684246112238	-2.52375976513908e-06	3.0765819378727e-05	0.00542433099794942	PRLHR	chr10	120354627	120354628	cg15748507	PRLHR	Island	II
cg12973941	chr4	13545489	13545790	7.36024844720497e-05	-1.29650623518499e-06	4.17181149354324e-06	0.00540354841175608	NKX3-2	chr4	13545639	13545640	cg12973941	NKX3-2	Island	II
cg16265906	chr5	115152176	115152477	0.000115954522738631	1.86446006908329e-06	9.79948918237703e-06	0.00538523960367954	CDO1	chr5	115152326	115152327	cg16265906	CDO1	Island	II
cg27638196	chr2	219826720	219827021	0.000149466338259442	-3.37155337155337e-06	8.25863300785902e-06	0.00538451172262289	CDK5R2	chr2	219826870	219826871	cg27638196	CDK5R2	N_Shore	II
cg06808498	chr14	60974375	60974676	-1.34065934065934e-05	0	-1.1714261212589e-06	0.00537516055160647	SIX6	chr14	60974525	60974526	cg06808498	SIX6	N_Shore	II
cg05870739	chr5	140800436	140800737	0.000148148148148148	-3.78582802547771e-06	8.0387401015829e-06	0.00536773706810912	PCDHGA4	chr5	140800586	140800587	cg05870739	PCDHGA4	N_Shore	I
cg18049571	chr8	54791001	54791302	0.000184392014519056	-1.86345285683034e-06	1.12280280142818e-05	0.00536689282788343	RGS20	chr8	54791151	54791152	cg18049571	RGS20	N_Shore	II
cg22920300	chr3	181441214	181441515	1e-04	-3.16819741931127e-06	5.41939317822111e-06	0.00534592735953192	SOX2OT	chr3	181441364	181441365	cg22920300	SOX2OT	N_Shelf	I
cg23178714	chr5	153854881	153855182	0.000253677419354839	-2.17141120013897e-08	2.10919153119368e-05	0.00534343000904568	HAND1	chr5	153855031	153855032	cg23178714	HAND1	N_Shore	I
cg13193239	chr4	111539329	111539630	0.000308102564102564	-1.30496513133169e-06	2.28660771257776e-05	0.00531734017873111	PITX2	chr4	111539479	111539480	cg13193239	PITX2	Island	II
cg19161124	chr7	153583413	153583714	2.40802675585284e-05	-1.30992196209588e-06	5.30822053544855e-07	0.00531459293394777	DPP6	chr7	153583563	153583564	cg19161124	DPP6	Island	I
cg04265797	chr14	38679802	38680103	0.000356867816091954	-3.17464144353779e-06	2.3641141748362e-05	0.00529563580920977	SSTR1	chr14	38679952	38679953	cg04265797	SSTR1	Island	II
cg05022688	chr3	170137483	170137784	0.000104357910906298	-6.57894736842105e-07	7.33076861116861e-06	0.00526079667689226	CLDN11	chr3	170137633	170137634	cg05022688	CLDN11	Island	II
cg02081733	chr15	68120262	68120563	5.68115942028986e-05	-1.91693290734824e-06	2.52762480653637e-06	0.00523753246753247	LBXCOR1	chr15	68120412	68120413	cg02081733	LBXCOR1	Island	II
cg12432236	chr13	58208983	58209284	8.33333333333333e-06	3.34630587254509e-06	3.63200678573751e-06	0.00523677005329798	PCDH17	chr13	58209133	58209134	cg12432236	PCDH17	S_Shore	II
cg11128216	chr11	31825683	31825984	0.000158333333333333	-3.27452940733813e-06	8.44443212579802e-06	0.00523335562987737	PAX6	chr11	31825833	31825834	cg11128216	PAX6	Island	II
cg06830500	chr14	60974311	60974612	-8.69565217391304e-06	-2.482287841961e-08	-6.27857016083432e-07	0.00521612729928439	SIX6	chr14	60974461	60974462	cg06830500	SIX6	N_Shore	II
cg20939084	chr3	147109634	147109935	0.000161846153846154	-3.42501942501943e-06	9.76884688824385e-06	0.00521008199798942	ZIC4	chr3	147109784	147109785	cg20939084	ZIC4	Island	II
cg17199800	chr7	96632627	96632928	0.000171866096866097	1.29483741200134e-06	1.44746612414791e-05	0.00520566796515983	DLX6AS	chr7	96632777	96632778	cg17199800	DLX6AS	N_Shore	II
cg19555331	chr4	147561750	147562051	0.000141969015492254	-5.19958392266554e-06	5.45815269789009e-06	0.00520431728872174	POU4F2	chr4	147561900	147561901	cg19555331	POU4F2	Island	II
cg14248715	chr14	57283946	57284247	0.000140384615384615	6.35644563866819e-06	1.58836951778454e-05	0.00519262433662227	OTX2OS1	chr14	57284096	57284097	cg14248715	OTX2OS1	Island	I
cg09077934	chr15	29407642	29407943	4.55128205128205e-05	6.0790273556231e-07	4.15430267062315e-06	0.00517924546166906	APBA2	chr15	29407792	29407793	cg09077934	APBA2	Island	II
cg16310491	chr5	87973447	87973748	0.000170098039215686	-1.282064452503e-06	1.13226375327971e-05	0.00517414965986395	LOC645323	chr5	87973597	87973598	cg16310491	LOC645323	N_Shore	II
cg17007640	chr14	29243354	29243655	4.08571428571429e-05	1.31798936054717e-06	4.28134556574924e-06	0.00517167624975823	C14orf23	chr14	29243504	29243505	cg17007640	C14orf23	Island	I
cg07877559	chr5	11903149	11903450	0.000115884518058431	6.09756097560976e-07	8.68002296103212e-06	0.00516053611317945	CTNND2	chr5	11903299	11903300	cg07877559	CTNND2	N_Shore	II
cg21945930	chr7	96631430	96631731	0.00018423645320197	-2.63112491373361e-06	1.26469570656476e-05	0.00514806876101682	DLX6AS	chr7	96631580	96631581	cg21945930	DLX6AS	Island	II
cg09578028	chr2	176987261	176987562	0.00016	-6.32911392405063e-07	1.11436950146628e-05	0.00513797530864197	HOXD9	chr2	176987411	176987412	cg09578028	HOXD9	Island	II
cg21187352	chr3	6903177	6903478	0.000152380952380952	-3.03030303030303e-06	6.26780626780627e-06	0.00512304761904762	GRM7	chr3	6903327	6903328	cg21187352	GRM7	Island	II
cg04095724	chr13	84453130	84453431	9.6e-05	-6.25870753402636e-07	6.57620985979195e-06	0.00511110964752391	SLITRK1	chr13	84453280	84453281	cg04095724	SLITRK1	N_Shore	I
cg08582485	chr20	22557368	22557669	0.000223076923076923	-3.93226919758412e-06	1.39710228244603e-05	0.00510241752096924	C20orf56	chr20	22557518	22557519	cg08582485	C20orf56	Island	II
cg21245652	chr2	95690901	95691202	0.000153846153846154	-6.26959247648903e-07	1.10144927536232e-05	0.00509040689040689	MAL	chr2	95691051	95691052	cg21245652	MAL	Island	II
cg13266435	chr18	14748070	14748371	0.000502691511387164	-7.84580331970441e-10	3.9384455397099e-05	0.00508718960472794	ANKRD30B	chr18	14748220	14748221	cg13266435	ANKRD30B	Island	I
cg15221604	chr11	124738585	124738886	0.000290549169859515	-1.28809136750986e-06	2.40610409228234e-05	0.00508290115519245	ROBO3	chr11	124738735	124738736	cg15221604	ROBO3	Island	I
cg03175771	chr16	30661384	30661685	1.28248222365869e-06	-1.29321261001955e-06	-1.17618437915253e-06	0.00507702761934037	PRR14	chr16	30661534	30661535	cg03175771	PRR14	N_Shore	I
cg27615388	chr5	63256942	63257243	0.000322411674347158	-2.58152636733304e-06	2.38679901202874e-05	0.00507631105479886	HTR1A	chr5	63257092	63257093	cg27615388	HTR1A	Island	I
cg11337289	chr13	96293981	96294282	5.83333333333333e-05	-1.19525045215066e-06	2.89031868905198e-06	0.00507531086142322	DZIP1	chr13	96294131	96294132	cg11337289	DZIP1	Island	II
cg11173941	chr5	2750053	2750354	0.000225729442970822	-1.98019801980198e-06	1.69388801406233e-05	0.00507114190555463	IRX2	chr5	2750203	2750204	cg11173941	IRX2	Island	II
cg21694941	chr8	57358440	57358741	0.0004642089093702	-2.00868600484001e-06	3.61107387192673e-05	0.00506394569389985	PENK	chr8	57358590	57358591	cg21694941	PENK	Island	I
cg05920909	chr1	197889543	197889844	9.33333333333333e-05	0	8.75e-06	0.00506099573257468	LHX9	chr1	197889693	197889694	cg05920909	LHX9	N_Shore	II
cg13019143	chr7	96632910	96633211	-3.6695652173913e-05	1.96738120413983e-06	-1.0751094018733e-06	0.00505617104144582	DLX6AS	chr7	96633060	96633061	cg13019143	DLX6AS	N_Shore	II
cg01988129	chr8	67344786	67345087	0.000175897435897436	7.34547876173582e-07	1.55753852744786e-05	0.00504511677689779	ADHFE1	chr8	67344936	67344937	cg01988129	ADHFE1	Island	II
cg26282792	chr19	58554329	58554630	2.85714285714286e-05	-1.9571178325187e-08	2.98887234435579e-06	0.00504411369090717	ZSCAN1	chr19	58554479	58554480	cg26282792	ZSCAN1	Island	I
cg26053291	chr2	89064481	89064782	4.2296137645463e-05	1.29882452163829e-06	4.76435722281409e-06	0.00503104674421744	FLJ40330	chr2	89064631	89064632	cg26053291	FLJ40330	Island	I
cg15066416	chr17	45501478	45501779	3.41397849462366e-05	-1.33138577392061e-06	1.75812861591547e-06	0.00503044155844156	LOC100272146	chr17	45501628	45501629	cg15066416	LOC100272146	Island	I
cg04304705	chr22	48884810	48885111	0.000109677419354839	-2.47476782609823e-06	8.12069340303331e-06	0.00502829527772507	FAM19A5	chr22	48884960	48884961	cg04304705	FAM19A5	Island	I
cg00960305	chr20	22558147	22558448	0.000173565217391304	-3.9560822586267e-06	9.1743119266055e-06	0.00502752056898765	C20orf56	chr20	22558297	22558298	cg00960305	C20orf56	Island	I
cg05956679	chr16	223258	223559	0.000353612799335099	-3.74311726247668e-06	2.50381537816122e-05	0.00501861242110257	HBA2	chr16	223408	223409	cg05956679	HBA2	Island	I
cg08905895	chr4	174452009	174452310	5.38961038961039e-05	-1.35382782791955e-06	3.69990503323837e-06	0.00501589954163484	NBLA00301	chr4	174452159	174452160	cg08905895	NBLA00301	Island	II
cg15339231	chr7	96650257	96650558	0.000209531772575251	-1.90474273908227e-06	1.36547048139002e-05	0.00500071814543142	DLX5	chr7	96650407	96650408	cg15339231	DLX5	Island	II
cg10146203	chr15	27111285	27111586	3.20802675585284e-05	6.49350649350649e-07	3.04163808382496e-06	0.00499973426213088	GABRA5	chr15	27111435	27111436	cg10146203	GABRA5	N_Shore	I
cg25391162	chr9	117941	118242	0.000149494949494949	-6.57894736842105e-07	1.36987044944633e-05	0.00498752057665475	FOXD4	chr9	118091	118092	cg25391162	FOXD4	Island	II
cg21057587	chr14	74705912	74706213	0.000654721950689693	-1.31154562914754e-06	5.09624213211776e-05	0.00497823759306339	VSX2	chr14	74706062	74706063	cg21057587	VSX2	N_Shore	II
cg03140788	chr16	20359821	20360122	0	-6.3164701587019e-07	-5.79863001270187e-07	0.00497704821494295	UMOD	chr16	20359971	20359972	cg03140788	UMOD	Island	II
cg03817667	chr7	54609803	54610104	0.000443409090909091	6.62960516380712e-07	3.48871060789402e-05	0.00497561205917851	VSTM2A	chr7	54609953	54609954	cg03817667	VSTM2A	Island	I
cg02286091	chr5	78407528	78407829	0.000274896551724138	-6.30746265750849e-07	2.09860447148583e-05	0.00497368579182012	BHMT	chr5	78407678	78407679	cg02286091	BHMT	CpG_Ocean	I
cg01287975	chr7	97361091	97361392	0.000147372742200328	-3.12596962830988e-06	8.7299036911737e-06	0.00496467650566488	TAC1	chr7	97361241	97361242	cg01287975	TAC1	Island	II
cg04498349	chr16	10274167	10274468	-1.74532279314888e-05	-1.94703401918281e-06	-3.08803065130279e-06	0.00496392655626201	GRIN2A	chr16	10274317	10274318	cg04498349	GRIN2A	Island	II
cg13400168	chr19	54481470	54481771	0.000124137931034483	5.64652738565782e-07	1.12000944159698e-05	0.00496062378167641	CACNG8	chr19	54481620	54481621	cg13400168	CACNG8	Island	II
cg04207084	chr7	157477696	157477997	0	6.38977635782748e-07	5.78034682080925e-07	0.00495884905723619	PTPRN2	chr7	157477846	157477847	cg04207084	PTPRN2	Island	I
cg02983451	chr2	10182863	10183164	7.97720797720798e-06	2.60443503612903e-06	2.96526640673542e-06	0.0049543095733314	KLF11	chr2	10183013	10183014	cg02983451	KLF11	Island	II
cg01310750	chr19	52996398	52996699	-1.13756613756614e-05	1.31465331145842e-06	5.75940303119438e-07	0.00493034333801985	ZNF578	chr19	52996548	52996549	cg01310750	ZNF578	Island	II
cg08214995	chr16	22826093	22826394	0.000141492628992629	3.2723853562183e-08	1.0617116143311e-05	0.00493013971221608	HS3ST2	chr16	22826243	22826244	cg08214995	HS3ST2	Island	II
cg17078427	chr3	170137402	170137703	0.000235882352941176	-2.70876229695722e-06	2.04181931675698e-05	0.00492460528417787	CLDN11	chr3	170137552	170137553	cg17078427	CLDN11	Island	II
cg09382096	chr11	31827443	31827744	0	2.37350307476535e-08	1.59943131331082e-08	0.00492242081020322	PAX6	chr11	31827593	31827594	cg09382096	PAX6	N_Shore	I
cg15828364	chr11	20626636	20626937	0	6.47249190938511e-07	6.00600600600601e-07	0.0049214963358497	SLC6A5	chr11	20626786	20626787	cg15828364	SLC6A5	S_Shelf	II
cg26702958	chr10	102996104	102996405	0.000142857142857143	-2.46727185857621e-06	6.35502083613389e-06	0.00492115629966326	FLJ41350	chr10	102996254	102996255	cg26702958	FLJ41350	Island	I
cg12573849	chr2	105470561	105470862	9.70695970695971e-05	-3.1054141810768e-06	2.90697674418605e-06	0.00491684210526316	POU3F3	chr2	105470711	105470712	cg12573849	POU3F3	Island	I
cg04617948	chr10	129534988	129535289	0.000212316715542522	4.48923705416264e-09	1.63679548681923e-05	0.00491541791541791	FOXI2	chr10	129535138	129535139	cg04617948	FOXI2	Island	II
cg04261138	chr5	87968486	87968787	0.000144444444444444	-3.3342979706047e-06	8.67169522271151e-06	0.00491306850012732	LOC645323	chr5	87968636	87968637	cg04261138	LOC645323	Island	II
cg18536148	chr17	59533694	59533995	0.000144128787878788	3.24581241964459e-06	1.5829560716156e-05	0.00489091798987939	TBX4	chr17	59533844	59533845	cg18536148	TBX4	Island	II
